,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell.wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor_Op_74.wav","Trio for Piano Flute and Bassoon.wav","What_shall_I_make_of_you_Ephraim.wav",piano-concerto-no1-in-g-minor.wav,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav
42,2411.950812,1077.881157,1903.719192,2400.152728,763.9034151,2451.41957,2284.431393,1845.481081,1900.292006,2259.368834,671.4192463,671.4192463,1449.560762,1836.137541,1584.592898,1763.278877,2859.04309,3118.377704,2405.565024,955.8166878,0,855.738972,1639.934603,0,2615.49815,2146.820265,599.391335,570.759948,558.1631054,723.688361,714.1657833,1144.0896,0,2186.083341,2410.133653,1710.575488,873.2443631,461.8812988
43,2278.58726,1141.001443,1846.014239,2441.86286,800.5344209,2355.318952,2085.265302,1889.125682,1921.396105,2289.875066,564.348076,564.348076,1752.009845,1841.375433,1580.897942,1780.917971,2933.9183,2949.742261,2317.530008,946.0718363,0,886.8562927,1561.423009,0,2598.335445,2172.629277,560.8083056,593.5944878,572.0615458,731.2216381,697.8330465,1135.497842,0,1436.39249,2411.834936,1644.80055,842.4951419,471.5767731
44,1871.809425,1198.92611,1519.689362,2649.388268,817.8137243,2232.927294,1881.482287,1981.910822,2107.289301,2167.036426,618.6049617,618.6049617,2152.002817,1936.570856,1608.618388,1860.359506,2692.914394,2094.886539,2257.392496,894.4015921,0,926.9215127,1494.98262,0,2626.257081,2147.060784,570.8821864,656.9048628,557.0735051,753.7481883,756.5694633,1156.914839,0,1253.194952,2838.391073,1593.14334,826.5385005,478.4640644
45,1868.300057,1172.341834,1180.967964,2704.139735,857.0302279,2358.126237,1779.858938,2008.55123,1964.233438,2183.203704,647.0587085,647.0587085,1870.666735,2117.340626,1584.176934,1903.340686,1960.23098,1962.437866,2270.756063,931.4942529,0,1005.75597,1364.141837,0,2606.786613,2111.289913,572.4481916,698.7399055,538.8946564,753.8827749,754.7064949,1174.986074,0,1252.370696,2745.372296,1487.951832,802.5594233,470.0516201
46,2370.919927,1182.387753,910.3245272,2666.212491,808.5602131,2678.867767,1699.15938,2007.51266,1879.010603,2149.590091,615.3391995,615.3391995,1205.522978,2030.980402,1467.383979,1467.369036,1714.085164,1753.8541,2363.084677,1029.764721,0,1043.351308,1285.837054,0,2701.495225,2190.091889,593.6040006,680.6775945,580.9305701,757.4379504,758.5806191,1204.186221,0,1228.03469,2532.632578,1447.20757,771.5522186,474.1416111
47,2317.642432,1157.76238,745.0555167,2660.537999,689.1914193,2498.235937,1607.7195,1960.438556,1917.779637,2140.931327,619.6415291,619.6415291,1094.291193,1948.552334,1520.604392,1085.832807,1599.346629,1552.196825,2722.489167,1007.779325,0,1060.035634,1308.989838,0,2882.87328,2157.64707,575.4559228,647.0858102,562.9518718,782.7384119,776.650996,1186.576668,0,1270.460616,2476.557936,1428.911592,767.965959,459.2835676
48,2207.985475,1116.166721,608.0374868,1784.186153,646.7004488,2417.47059,1437.279461,1897.558438,1821.93792,1957.142926,605.3171615,605.3171615,1044.554807,1813.13321,1629.045774,1212.407577,1548.314655,1539.898058,2928.858817,937.2487436,0,1051.973049,1266.996805,0,2973.364413,2154.775907,546.9363535,602.8615015,589.3959184,790.6187777,714.2996828,1169.424437,0,1241.814957,2463.515117,1437.911999,776.1435413,447.4741218
49,2228.10807,1034.909888,545.242581,1521.864458,616.9697426,2495.733916,1347.529395,1817.500796,1925.702684,1977.246388,620.3675062,620.3675062,987.9755305,1799.206899,1923.1911,1016.232792,1549.454663,1631.375384,2821.265078,866.8305917,0,1051.059617,1262.99898,0,3006.343651,2142.671527,488.1759898,585.5020627,594.9302482,796.2911836,654.1326732,1158.270618,0,1130.258201,2497.779129,1418.005247,778.9506803,457.9426137
50,2077.786219,1029.413856,561.4164532,1504.549404,616.7025439,2416.955278,1354.171052,1709.356101,2699.048681,1201.565258,588.196133,588.196133,996.2072717,1874.339688,1467.729151,845.211397,1578.416438,1682.035375,2785.933877,833.6178879,0,988.3766203,1231.399454,0,3030.91442,2122.818501,473.2140111,651.9950019,587.6716284,827.1780432,660.5599102,1145.061289,0,1029.179314,2736.995113,1389.953714,772.4215625,454.1102368
51,1839.296884,1008.161805,711.0894271,1543.33651,668.0251021,2258.428872,1373.933537,1644.191941,4085.28385,1047.858296,590.5220236,590.5220236,1018.541384,1815.354172,1123.823226,843.4343492,1541.040378,1727.718283,2719.992177,827.6871888,0,939.0392592,1200.303256,0,2916.865921,2124.73135,487.7673481,798.5644632,603.9614293,817.1512878,673.8349913,1123.2184,0,971.4476394,3006.785417,1317.918211,785.7838846,451.108498
52,1912.517628,1054.830744,697.8708907,1703.219351,694.3120403,2557.092471,1347.198032,1658.938431,4398.125451,1400.632656,631.5947836,631.5947836,1076.013918,1817.698472,1187.121987,1234.304974,1521.932863,1758.548446,2764.663299,799.5429625,0,887.099709,1214.178963,0,2767.777686,2086.749601,742.5925263,779.2597723,589.0524196,785.2980615,688.7038515,1121.598418,0,980.3202246,2738.080601,1330.942228,804.6439921,458.848127
53,1870.912764,1159.846494,637.8581496,1843.285938,733.6169466,2444.127784,1363.520698,1726.956346,4609.561742,1772.682551,630.6496872,630.6496872,1071.423305,1946.17568,1218.995209,1221.898293,1498.555081,1752.024817,2661.509392,774.7286088,0,875.9032601,1188.530714,0,2725.919878,2093.629631,847.152859,679.8917007,609.479988,801.7444349,693.8093249,1127.037589,0,1003.150125,2474.964639,1367.83244,772.7709751,452.4072551
54,1101.519664,1155.196517,536.2025442,1786.671727,756.4274273,2407.176639,1330.70557,1859.796515,4642.911336,2102.83584,656.3878502,656.3878502,1062.897181,2068.21169,1312.095029,1178.437823,1551.580617,1741.851062,2487.384471,751.3959071,0,866.6912735,1155.998007,0,2757.335856,2098.981695,828.7110188,645.0206168,574.9699797,888.4496798,710.8947417,1086.560047,0,1095.734702,2731.051526,1336.943389,780.9786799,464.8957798
55,1020.784703,1168.06362,513.9075767,1626.708791,828.375248,2346.218175,1214.162005,1929.949523,4333.156546,2196.87768,673.6111068,673.6111068,1170.178459,1764.24271,1338.597928,1122.182277,1566.929347,1724.096593,2459.83811,757.8251727,0,820.7025942,1165.508524,0,2787.99419,2094.342124,823.8860462,649.6686472,561.874113,942.6625974,717.6038286,1101.718091,0,1106.556583,2714.471371,1363.253783,780.0858917,490.0515843
56,967.0581977,1149.532821,493.7117807,1562.237296,759.7934581,2317.533156,1230.69492,1865.007946,3768.999295,2197.916582,680.6438622,680.6438622,1233.117891,1398.063643,1261.326861,1159.472205,1461.492304,1635.616767,2373.425778,755.0376024,0,753.9073369,1153.442475,0,2928.695327,2072.967624,771.540229,646.4739974,608.1114154,884.0050481,734.904959,1086.904729,0,1117.99608,2769.74468,1380.731171,771.8093114,480.215828
57,923.964637,1133.570513,469.9848232,1605.503815,786.5160002,2334.663697,1194.413337,1881.39902,1576.615712,2304.116622,703.38823,703.38823,1263.450022,1219.969864,1161.956505,1334.330952,1417.39893,1537.850699,2281.570684,770.056062,0,727.6775257,1154.00018,0,2941.537135,2079.425903,774.9732326,622.0869182,638.1652607,886.5292418,747.1847871,1095.76478,0,1206.270018,3080.95473,1388.140386,771.2092256,479.0864076
58,928.8938719,1137.193174,474.5314724,1619.676097,729.4070524,2064.718072,1194.674818,1787.824314,1466.28719,2400.808091,641.4384552,641.4384552,1336.351673,1310.53908,1087.466608,1197.934225,1345.750436,1507.817459,2343.074151,790.1015479,0,655.0429659,1161.432581,0,2785.790159,2095.498559,786.0904593,631.7760512,654.4695874,830.7458295,729.7660142,1154.976936,0,1322.175552,2848.265919,1357.341461,756.2301514,488.595829
59,914.4034425,1116.815455,463.447369,1662.406979,675.5893665,1985.844309,1154.243346,1786.612864,1320.021481,2410.084095,618.9860464,618.9860464,1320.116153,1433.019292,1065.890967,1535.209543,1354.032249,1475.988032,2372.626654,752.7447459,0,595.992477,1196.351331,0,2702.242479,2083.24529,781.0192656,660.6782234,628.5068795,796.0828323,756.232808,1188.360033,0,2464.527886,2460.761966,1358.610235,743.9776081,467.8972892
60,997.5597335,1030.112277,485.6410781,1723.003053,603.0383488,1899.729701,1107.899793,1796.670763,1314.098801,2441.216192,642.24225,642.24225,1204.748232,1322.765016,1054.024327,1583.409111,1328.909708,1432.602203,2421.288534,682.3141988,0,585.8119873,1179.301815,0,2609.488915,2089.902441,766.4534564,700.4204133,599.4775828,796.0234012,772.9181537,1191.357766,0,4136.533031,2274.979444,1404.243037,725.8334833,473.6548558
61,1077.562641,1072.673145,503.9258337,1730.442887,586.603639,1852.026033,1135.060717,1860.668312,1345.005977,2361.449169,638.726038,638.726038,1141.960859,1325.052305,1054.211489,1493.525396,1368.349845,1368.551313,2235.521236,645.6757266,0,560.856839,1199.09731,0,2559.967485,2045.491489,758.6278867,711.8487995,617.1322509,772.0614274,716.6153347,1202.032498,0,5069.322749,2583.142446,1420.019026,724.0971389,486.6953311
62,1173.998247,1171.46777,481.7825916,1795.674725,558.2147988,1702.373783,1151.925396,1905.975823,1357.985759,2231.014948,626.9883131,626.9883131,1151.869366,1282.946975,1080.06553,1359.428456,1398.512187,1350.34146,2297.957119,627.6334585,0,545.1859083,1237.445694,0,2552.371173,2143.633911,721.0369834,640.8250431,607.4148768,783.4042506,703.8622445,1197.079942,0,5307.450786,2646.402181,1423.060155,718.9980166,468.9812915
63,1222.40571,1163.322758,467.2903196,1979.640086,552.5353742,1582.022945,1183.396039,1940.184388,1339.314023,2203.856999,637.2390289,637.2390289,1174.736354,1238.46374,1094.354431,1277.563997,1458.86185,1353.51538,2543.958249,642.2513228,0,550.8021328,1263.155631,0,2676.938712,2109.990927,704.839217,642.0667254,608.5503502,787.5569484,719.7899188,1191.260835,0,5275.551512,2620.478453,1401.688359,710.7776828,479.3105688
64,1196.681451,1069.407501,452.6957958,1982.500993,564.8477938,1562.883188,1187.520864,1886.403534,1359.087261,2103.366046,639.0066259,639.0066259,1182.194115,1344.280423,1063.269805,1207.339239,1436.858558,1359.074579,2595.960088,649.7640866,0,550.5647543,1213.977732,0,2704.980444,2094.623063,708.9206891,672.733918,602.2696961,776.5817832,766.4608919,1187.768122,0,5240.04714,2353.741757,1408.612137,691.528441,488.4761426
65,1281.816243,1001.858848,473.3306052,1920.111486,574.0495017,1470.572034,1111.765891,1737.765575,1343.489163,1951.926152,636.9232456,636.9232456,1199.410565,1433.935555,1086.031809,1306.093103,1453.888393,1450.150056,2631.111956,645.1927961,0,517.9818743,1196.741591,0,2704.006342,2104.251532,703.4107969,665.3534199,602.8783987,756.9592434,782.0331135,1155.0819,0,5433.05717,2673.537375,1381.286222,679.3428748,466.0020601
66,1374.81829,992.2020963,475.0693758,1796.674231,585.0414536,1447.135367,1088.247,1727.894551,1292.445478,1901.889063,655.0539624,655.0539624,1279.89866,1553.342132,1044.194098,1445.730406,1399.824363,1362.504846,2586.163966,636.5769952,0,496.4377784,1194.438601,0,2628.210795,2099.211326,717.9271717,678.7026017,608.7283188,767.3074361,815.8735652,1144.790775,0,4746.847852,2545.528076,1380.372751,670.6269522,477.0196799
67,1399.418702,1019.951219,473.0725184,1734.924537,578.4455022,1400.562433,1165.04051,1745.643427,1165.015668,1923.292269,645.139513,645.139513,1372.947984,1550.402232,970.6302265,1478.011502,1473.719059,1352.928854,2325.336612,635.433404,0,482.0240157,1169.347367,0,2676.435009,2109.500646,720.2237507,690.0287296,608.8423642,811.9043906,728.1462738,1168.045884,0,2579.00278,2785.268486,1388.708528,653.7128916,463.1714429
68,1429.775337,1014.902793,464.9906112,1564.002571,566.2102969,1386.676268,1226.839176,1754.004328,1088.781056,2014.806997,668.5949069,668.5949069,1415.541601,1490.992129,922.0659042,1763.744569,1432.990618,1421.554523,2290.667788,641.0572763,0,469.5509355,1214.656704,0,2797.578523,2115.006219,666.621384,846.9159722,608.8221747,811.0977837,730.5401531,1166.203767,0,1447.811705,2699.406423,1420.527822,645.0644535,456.1337098
69,1465.03869,1055.283921,445.3702086,1292.270825,555.4651851,1368.917134,1280.597662,1827.823053,1106.395075,2112.028038,671.0595708,671.0595708,1534.936547,1416.483879,934.4234693,1913.252362,1322.178968,1468.761477,2256.609612,645.8717439,0,472.3596006,1227.042461,0,2765.23971,2153.755458,595.3025489,867.1054721,612.0807954,792.9077661,830.9734615,1148.335406,0,1380.976233,2502.573606,1430.419256,628.8242227,472.9630411
70,1558.70451,1046.823961,445.8089166,1263.709602,536.5714012,1466.330571,1258.176783,1865.48106,1109.868051,2132.654814,669.7419801,669.7419801,1610.407779,1383.230738,975.1356657,1904.861506,1353.420628,1508.194827,2203.9321,716.451655,0,462.3814775,1202.682365,0,2715.139298,2162.965143,599.0165092,802.3334164,630.2109923,790.8309137,782.7873429,1132.127358,0,1490.743883,2424.537575,1360.224628,644.9735951,462.979191
71,1630.143384,1025.006922,437.1994489,1305.587847,488.3311596,1442.312299,1230.448271,1849.565538,1118.874505,2087.023706,666.1935999,666.1935999,1634.760238,1385.262431,1024.174734,1761.912472,1379.698099,1549.179586,2146.50741,746.2895483,0,458.3029275,1212.04153,0,2782.756898,2128.551118,598.4763109,763.2617686,637.8706168,806.0815099,755.6817942,1081.570144,0,1358.332848,2608.751408,1388.143683,647.4994687,452.6118745
72,1591.788908,1038.728356,433.9311319,1239.596282,467.2939279,1341.788692,1309.208548,1703.343663,1053.720442,2049.095119,672.6333655,672.6333655,1594.730811,1587.769711,976.7553373,1745.969758,1384.76329,1463.539435,2165.409112,682.7068501,0,443.3241693,1246.970138,0,2633.939926,2095.531045,591.1545321,738.6416502,617.3121508,834.8007913,807.5467395,1104.451112,0,1199.070072,2773.537396,1426.773019,639.8315802,470.298399
73,1586.078882,1099.48204,440.1934671,1210.075385,450.7510449,1321.513739,1301.762281,1551.782799,1099.192214,1990.929277,681.0843125,681.0843125,1632.883654,1535.195864,1004.49365,1735.035284,1389.079986,1380.651074,2190.136073,672.5712091,0,439.0791479,1245.915637,0,2578.058073,2164.301321,571.4735435,740.1778894,619.0269736,848.3813585,792.5568509,1079.454447,0,1161.646532,2960.267493,1398.668366,642.7317138,464.018146
74,1567.813194,1066.86756,448.0160751,1195.14586,473.0580946,1326.443552,1264.285427,1556.430204,1140.014452,1916.22206,686.0011054,686.0011054,1708.870983,1396.588934,1077.470744,1859.493326,1316.508687,1403.749422,2549.523769,684.3833912,0,425.9964023,1237.665667,0,2633.514611,2180.469013,551.3136478,697.3699987,639.0793526,819.616478,824.4244252,1049.014845,0,1310.366376,2851.202644,1417.869154,628.7088347,468.1034967
75,1529.352598,999.5780548,454.939817,1383.083324,480.6077252,1336.224019,1282.087644,1620.110945,1165.953019,1838.401432,685.7306833,685.7306833,1700.109654,1504.562031,1071.640092,1902.35146,1271.7663,1382.40864,2697.287646,686.9467554,0,430.185381,1267.838752,0,2572.191397,2166.865718,563.2980108,661.9150445,675.4378897,801.9271396,894.7730538,1059.431849,0,1395.34378,2697.09393,1424.481112,631.142207,481.5799386
76,1606.941047,1025.846691,469.7599208,1794.089275,496.9843306,1857.1023,1405.172909,1744.417112,1120.301742,1811.351927,680.5067441,680.5067441,1671.540706,1654.034785,1141.399873,1813.443716,1212.987333,1421.537538,2875.116322,698.9584711,0,428.6131169,1298.392467,0,2599.892971,2161.287622,559.3431799,692.5060522,692.5158632,789.6016215,806.6887931,1010.312799,0,1354.893217,2606.357209,1505.031366,628.5120975,494.1354424
77,1612.714557,1154.858384,467.5997373,1893.380255,501.3538552,2032.767481,1538.39971,1728.823871,1017.434455,1825.643924,687.7435717,687.7435717,1702.457646,1587.055902,1149.867053,1713.557177,1212.895772,1499.431399,2755.335871,707.8076317,0,428.4652561,1262.677295,0,2787.001082,2145.559245,547.8190585,750.6197295,709.5238203,864.9379352,811.0757526,1003.807646,0,1290.103555,2454.271878,1499.865751,637.2416397,507.3493847
78,1642.038856,1306.958569,457.0737241,1688.168487,486.8989694,1972.179485,1655.479558,1587.625933,1309.381216,1903.756465,699.6265583,699.6265583,1656.182541,1502.153711,1102.290922,1689.723147,1321.314688,1463.701535,2608.348026,670.5757749,0,431.6866614,1219.186578,0,2723.80157,2132.717969,538.1107171,809.7032996,686.661863,1025.499815,822.3853271,998.1586865,0,1243.311827,2462.481827,1442.511447,643.8941306,520.0188215
79,1725.089184,1173.689808,461.8839052,1658.021695,478.1182027,1907.425295,1418.809691,1608.620992,1450.876657,1972.210099,696.7322772,696.7322772,1689.541763,1338.433664,1118.933941,1841.057154,1463.522312,1410.227615,2625.500526,658.7851193,0,439.0318531,1262.710447,0,2701.895852,2121.990192,543.6600061,725.8373313,710.6112565,1055.703977,785.9156493,986.6512783,0,1199.36391,2838.158328,1376.055673,621.322649,500.5053081
80,1747.818833,1064.91263,469.3392664,1641.225138,482.0037047,1897.674304,1281.042692,1610.914168,1201.312079,2018.419865,702.8255197,702.8255197,1709.893423,1336.735679,1108.981442,1928.638985,1485.636745,1505.214935,2563.472527,650.2229812,0,456.9646402,1263.32872,0,2701.496138,2144.446934,558.3912229,725.8873968,717.2760932,928.5969756,808.6061633,1013.280756,0,1092.268786,2690.195315,1417.005514,627.2535828,497.0691899
81,1731.50989,1044.90355,484.8066301,1436.811976,496.7399136,1822.240331,1188.043507,1474.614008,1196.8998,2003.51917,722.0684494,722.0684494,1707.456517,1395.793309,1090.915567,2052.656202,1497.724008,1449.856807,2448.518159,652.3934462,0,452.0640584,1235.275373,0,2646.814555,2165.771931,565.1822099,767.2632646,674.8786095,805.8473789,926.9476441,984.293569,0,1085.80807,2583.048268,1487.366984,633.3241237,511.7465621
82,1665.00029,1098.856052,496.2472565,1313.104345,523.1667781,1620.94365,1111.217209,1544.384084,1177.792396,2121.472924,707.6845808,707.6845808,1698.530866,1307.840897,982.5023489,2010.297775,1503.861393,1384.639508,2353.896338,645.8393045,0,451.5320467,1203.363962,0,2609.085296,2110.611679,811.875275,740.3298028,682.582428,830.5081575,920.4289442,1008.3249,0,1104.113742,1564.334005,1501.995399,635.5737119,502.247271
83,1673.198327,1133.954529,503.0200617,1400.682254,532.4087742,1588.690622,1055.565397,1699.325442,1194.082204,2130.767703,719.892628,719.892628,1648.584377,1360.442136,969.0328568,1918.637495,1430.59748,1434.505361,2290.461736,646.5190101,0,438.0039379,1221.32345,0,2683.987334,2095.000104,878.6047659,718.4903686,712.4779019,873.959644,934.5441629,1029.162562,0,1036.396394,1206.965559,1521.07534,623.1449692,498.6875997
84,1732.628401,1110.97423,501.0862869,1431.403912,534.3480912,1557.405151,1079.34946,1822.334567,1167.860329,2046.992942,715.9196306,715.9196306,1744.488164,1305.554018,1060.112958,1829.727627,1368.402409,1503.641956,2292.938049,628.6891231,0,443.7071916,1250.878633,0,2688.02602,2086.308548,823.604716,677.4040446,709.9248329,818.4432316,930.3511584,1024.347851,0,1079.422769,1040.314619,1560.373218,618.2032642,502.7622512
85,1733.251066,1061.898038,496.3453922,1365.95803,540.3215086,1526.94389,1017.757384,1736.928511,1101.143463,2015.479462,711.1219476,711.1219476,1861.090468,1466.93532,1170.187933,1813.933946,1305.292085,1496.536039,2317.899257,640.2911611,0,449.2460923,1287.612073,0,2475.322396,2112.920973,764.8517789,825.3954445,682.5348533,792.7060507,793.2929523,1031.814438,0,1316.696993,1099.979016,1508.965109,631.634977,508.7428855
86,1698.625724,1105.556603,503.848449,1334.424262,543.352073,1468.075482,1009.04916,1659.235464,1176.344365,2073.734827,682.4735241,682.4735241,1857.007538,1491.085693,1139.891997,1888.907366,1272.473769,1425.735064,2481.962178,640.0548925,0,459.0709918,1273.131259,0,2492.655389,2104.183495,750.6061081,867.2883241,689.4312154,776.5964077,723.4287902,1038.738226,0,1399.060644,1130.319564,1522.591468,645.2141353,513.6938185
87,1674.55531,1183.245706,502.7188589,1577.794892,550.2984942,1362.512672,1058.06347,1747.661487,1179.352453,2095.715561,669.7576322,669.7576322,1919.872632,1428.069957,1053.137948,2043.058471,1238.202276,1327.823696,2433.667767,637.6928135,0,438.0054074,1247.54756,0,2542.887707,2099.127277,750.3353457,825.6321607,649.1334945,796.1219199,649.1983863,1040.337207,0,1216.634221,1069.414786,1482.84107,644.7526211,506.6874464
88,1606.270164,1227.994926,491.8149516,1804.374853,546.7110623,1339.947926,1105.676465,1727.484762,1162.667986,2082.747407,665.9612689,665.9612689,1911.268853,1366.024279,958.5208102,2052.470236,1267.564119,1333.044066,2317.538362,664.6253989,0,442.2814607,1246.786544,0,2573.576685,2082.192231,728.5837191,713.2458134,651.470776,811.0064444,593.1550618,1021.929704,0,1080.29443,1017.793094,1454.59716,646.4527305,496.7928646
89,1635.89964,1112.289498,511.5397663,1889.010665,539.0831118,1286.702767,1068.800604,1647.70545,1123.956586,2048.731015,679.280585,679.280585,1911.034571,1284.525041,944.9515898,1985.530199,1298.733074,1397.005565,2330.271717,667.228401,0,447.7322644,1240.433387,0,2566.245673,2088.246217,705.2463292,691.7342491,685.1135215,784.0599875,571.526316,1021.460826,0,991.8265334,982.791587,1475.307727,638.3991885,507.6612403
90,1643.333122,956.5115422,537.9299384,1901.63438,529.5890126,1298.853155,1067.874202,1620.949915,1141.353135,1938.690146,694.7698532,694.7698532,1885.56357,1293.961998,953.1059239,1881.705022,1356.542658,1413.55617,2273.859902,635.7687123,0,438.958192,1267.266403,0,2082.008646,2045.892397,690.5864443,702.3398365,701.3582064,783.9077413,551.416288,1035.389317,0,889.8071206,1016.820184,1364.222925,627.3587823,511.1097673
91,1687.047446,991.2819855,514.8109432,1674.020941,649.6315508,1304.006592,1099.655599,1663.651377,1136.885832,1882.358187,695.2722685,695.2722685,1927.169461,1308.702509,924.7909792,1902.239637,1448.329501,1442.032846,2177.557569,731.9219976,0,426.657063,1298.072518,0,1936.362489,2077.204118,683.3595851,673.8866349,643.8523503,794.4503301,538.5849459,1005.760247,0,798.6986783,1032.259367,1417.893042,623.6810497,501.3202886
92,1677.134565,1110.367059,500.9321465,1549.065483,729.425389,1411.708816,1147.47261,1810.86019,1144.008391,1874.272656,692.1122533,692.1122533,2038.829214,1414.415944,943.5955592,1962.969251,1518.752744,1460.12437,2224.302402,817.6671995,0,441.4231079,1296.94098,0,1952.913374,2130.742213,679.7291154,678.4051779,560.087928,796.5932865,542.5830337,1018.595145,0,817.7926184,1560.881572,1483.67882,648.6143681,489.2966843
93,1653.62254,1075.482537,480.5734151,1492.918025,684.0303719,1799.075835,1087.820351,1757.774212,1110.685928,1884.783039,685.3917773,685.3917773,1924.30863,1397.723804,950.0641008,1997.102655,1422.455921,1439.879267,2165.888792,775.2830855,0,463.1696117,1300.663153,0,2023.069709,2093.743336,693.9659954,655.5287429,563.6279366,817.631379,546.3071769,1052.630911,0,804.5659152,3719.554946,1417.217226,660.9717193,492.9605238
94,1594.678832,1032.989204,464.1307506,1532.086854,652.5176309,2053.924045,1042.951092,1737.412393,1115.33965,1989.241693,681.3192448,681.3192448,1779.526285,1353.717343,882.7169166,2096.445976,1294.05189,1340.792907,2182.530063,731.7227725,0,473.336677,1300.817712,0,2273.543659,2083.441822,690.2288067,714.7084942,561.7302043,864.9369962,535.3435573,1074.9047,0,908.3268343,4500.165826,1389.496231,661.436202,505.2757696
95,1648.234984,1012.403212,457.8831931,1627.552627,643.5034188,2099.12869,1125.295277,1743.438001,1169.606678,2033.630127,687.9039378,687.9039378,1729.140331,1302.203665,909.6044153,2061.846161,1220.01647,1192.891084,2207.034306,726.7832614,0,516.4021103,1310.671621,0,2390.232846,2050.280419,674.3193387,758.5802466,580.1623262,894.3544246,552.8298592,1042.65606,0,1139.778418,4355.417084,1409.032382,658.1952681,508.4949953
96,1640.966817,993.427979,459.0704367,1653.532444,635.8611993,1992.419195,1311.008452,1643.961701,1126.563197,1965.789032,678.1399371,678.1399371,1719.629073,1246.000804,959.0133249,1981.164275,1153.554836,1188.68883,2166.978648,711.7386145,0,547.3012245,1289.804113,0,2527.258174,2101.550455,675.6811416,725.7048723,588.0578031,874.4044587,570.0439246,1012.978012,0,1203.503797,4023.481936,1451.65141,651.9789782,517.9084481
97,1548.094467,1097.44653,438.8654559,1731.975061,617.8860249,1971.614465,1369.180562,1617.967948,1021.346267,1880.301277,670.9400288,670.9400288,1671.394028,1286.725189,867.4641632,1993.007955,1127.700288,1197.236003,2116.409376,769.5508798,0,589.2025668,1304.844849,0,2711.187928,2104.480805,658.3941718,697.3644225,622.1911429,872.6599252,576.3376299,1006.380616,0,1225.577007,3074.53668,1493.194058,640.4805729,515.4698338
98,1488.61911,1148.916903,431.6260865,1950.803457,590.9495132,1926.896471,1280.093597,1622.637659,1038.760236,1861.463057,675.5919832,675.5919832,1643.898221,1331.219751,788.7780553,2052.215014,1177.809223,1127.238421,2390.572665,799.8465505,0,611.6087786,1289.273159,0,2754.541564,2103.795186,607.0975176,722.1092533,610.7219893,867.637153,550.4354223,1011.955461,0,1247.29478,1937.468953,1461.767298,620.6732756,497.8833113
99,1456.330803,1117.400265,422.434068,1968.10542,579.9444643,1773.554225,1206.35455,1697.278591,1070.287452,1976.029143,675.9022259,675.9022259,1706.946307,1384.913249,805.7838984,2108.84535,1183.558981,1228.674046,2491.477679,762.87901,0,622.2798114,1291.576297,0,2592.483288,2127.678569,581.4465386,756.5152807,594.6274706,859.3444602,527.657198,1025.702277,0,1185.237032,1809.305924,1485.125626,619.5013733,494.4683363
100,1437.189071,1011.584337,418.7675142,1832.459551,563.5131593,1649.877317,1221.600098,1707.846802,1084.337497,2108.414866,675.1433161,675.1433161,1804.670365,1395.663395,855.2915462,2051.521186,1177.332967,1361.065088,2279.602586,787.9745678,0,631.3323305,1296.684689,0,2642.12322,2150.646664,595.6783152,737.7866292,617.3258589,846.085651,536.0601418,1039.11386,0,1241.238612,1947.817301,1511.913941,612.057059,507.5515236
101,1431.998234,951.0123183,416.0872281,1716.442702,547.5560791,1546.30975,1279.828472,1742.82172,1075.453803,2106.990171,704.3930378,704.3930378,1836.370246,1414.451547,884.0829417,1995.974481,1143.133078,1409.53027,2185.954195,734.4296288,0,678.333786,1294.816906,0,2667.413626,2104.894045,580.787389,675.3486793,622.6256217,906.7805259,548.2756084,1014.165652,0,1380.400719,1882.165315,1556.736559,619.7672653,514.0293617
102,1458.782704,971.6111637,419.5632068,1644.51917,524.9140507,1516.825035,1324.765904,1802.982751,1006.50105,2055.340836,698.8322771,698.8322771,1736.732391,1464.548762,855.1049251,1918.576357,1253.162962,1411.123003,2141.345834,751.4380828,0,705.8447774,1275.583027,0,2597.449882,2121.303661,572.6693463,633.7176203,655.7365409,980.6714784,553.6469251,1016.995851,0,1492.253019,1686.190961,1576.065061,595.8008065,513.499098
